X,Y,Z
688.5239581864444,3074.322102757171,0
717.1406051357044,3074.3047739276662,0
745.7572522428818,3074.287392506376,0
774.3738995020394,3074.2699584933,0
802.9905469292426,3074.252471888438,0
831.607194517157,3074.234932692721,0
860.2238422675873,3074.2173409052198,0
888.8404901797185,3074.199696525932,0
917.4571382527356,3074.1819995548576,0
946.073786479188,3074.1642499938607,0
974.6904348779352,3074.1464478392154,0
1003.3070834429236,3074.128593094647,0
1031.9237321694382,3074.1106857582927,0
1060.5403810617863,3074.0927258301526,0
1089.1570301179308,3074.074713310227,0
1117.7736793317015,3074.056648200378,0
1146.390328719397,3074.0385304968804,0
1175.0069782736246,3074.02036020346,0
1203.6236279961304,3074.002137317322,0
1232.2402778860996,3073.98386184033,0
1260.8569279335788,3073.9655337724835,0
1289.4735781586496,3073.94715311192,0
1318.090228552639,3073.9287198595703,0
1346.706879118632,3073.9102340172976,0
1375.323529851914,3073.891695582308,0
1403.9401807569084,3073.873104556464,0
1432.5568318209262,3073.854460939765,0
1461.173483069404,3073.835764730349,0
1489.7901344870916,3073.817015929148,0
1518.4067860770738,3073.79821453616,0
1547.023437841155,3073.7793605532497,0
1575.6400897784624,3073.760453977622,0
1604.2567418791004,3073.7414948102087,0
1632.8733941630926,3073.722483052872,0
1661.490046621824,3073.7034187028185,0
1690.106699257041,3073.6843017619103,0
1718.7233520679874,3073.665132228285,0
1747.3400050445343,3073.6459101047367,0
1775.9566582069965,3073.62663538754,0
1804.573311547807,3073.60730808042,0
1833.1899650662672,3073.587928181514,0
1861.806618761504,3073.5684956908226,0
1890.4232726366608,3073.5490106083453,0
1919.039926679048,3073.529472934082,0
1947.656580914103,3073.509882669896,0
1976.2732353265744,3073.490239812061,0
2004.88988991949,3073.470544364304,0
2033.50654469477,3073.4507963238284,0
2062.123199641006,3073.430995691568,0
2090.7398547796765,3073.411142469384,0
2119.356510099489,3073.3912366535515,0
2147.973165603529,3073.371278248728,0
2176.589821290981,3073.3512672502548,0
2205.206477161031,3073.331203660928,0
2233.823133206228,3073.311087479815,0
2262.4397894454887,3073.2909187069163,0
2291.056445872644,3073.270697343163,0
2319.673102483037,3073.250423386693,0
2348.2897592797526,3073.2300968403,0
2376.9064162645373,3073.209717701189,0
2405.52307342476,3073.1892859712243,0
2434.139730785857,3073.1688016485423,0
2462.7563883325784,3073.148264735937,0
2491.3730460692896,3073.1276752296835,0
2519.9897039939533,3073.107033133507,0
2548.6063621003414,3073.086338445544,0
2577.22302040481,3073.0655911648646,0
2605.839678899909,3073.044791292399,0
2634.4563375874422,3073.0239388300106,0
2663.072996466595,3073.003033774905,0
2691.6896555377757,3072.9820761289448,0
2720.3063147898065,3072.9610658902675,0
2748.922974245332,3072.940003060736,0
2777.539633897075,3072.9188876394182,0
2806.156293740147,3072.8977196272463,0
2834.7729537790874,3072.876499022357,0
2863.389614011685,3072.8552258256823,0
2892.0062744318857,3072.833900038153,0
2920.6229350559297,3072.812521658838,0
2949.2395958763664,3072.791090687737,0
2977.8562568950583,3072.769607125781,0
3006.4729181111325,3072.7480709720403,0
3035.089579514577,3072.726482225582,0
259.25652954989346,3043.8285526521504,0
287.873117650277,3043.8120125308637,0
316.4897059131181,3043.7954198177904,0
345.1062943272409,3043.778774512932,0
373.722882895614,3043.7620766162872,0
402.33947161753895,3043.7453261259943,0
430.95606049202615,3043.7285230457783,0
459.5726495118579,3043.711667371914,0
488.1892386957188,3043.694759107195,0
516.8058280376717,3043.67779825069,0
545.4224175328272,3043.6607848014683,0
574.0390071843867,3043.6437187604606,0
602.6555969941546,3043.626600127667,0
631.2721869507222,3043.6094289021567,0
659.8887770756264,3043.5922050848603,0
688.5053673575167,3043.574928675778,0
717.121957799478,3043.5575996749103,0
745.7385483994149,3043.5402180813253,0
774.3551391512738,3043.522783896886,0
802.9717300711782,3043.505297118798,0
831.5883211518521,3043.487757750787,0
860.2049123949837,3043.470165789128,0
888.8215037998161,3043.4525212366134,0
917.4380953655344,3043.4348240913823,0
946.0546870846885,3043.417074354365,0
974.6712789761368,3043.3992720246315,0
1003.2878710338264,3043.381417104043,0
1031.9044632530422,3043.363509591669,0
1060.5210556380916,3043.345549486577,0
1089.1376481868792,3043.327536788769,0
1117.7542408934096,3043.309471500106,0
1146.3708337738062,3043.291353618726,0
1174.9874268206768,3043.273183146492,0
1203.604020035884,3043.2549600806087,0
1232.2206134185544,3043.23668442294,0
1260.8372069586767,3043.218356174417,0
1289.4538006764487,3043.199975332245,0
1318.0703945631394,3043.181541899219,0
1346.6869886218335,3043.1630558744077,0
1375.303582847759,3043.144517255947,0
1403.9201772454544,3043.125926047564,0
1432.5367718021153,3043.107282245532,0
1461.1533665432944,3043.088585851714,0
1489.769961453625,3043.0698368661106,0
1518.3865565362505,3043.0510352887213,0
1547.003151792975,3043.0321811195463,0
1575.6197472229833,3043.013274357654,0
1604.2363428162644,3042.994315003976,0
1632.8529385928996,3042.975303057581,0
1661.4695345443324,3042.9562385194004,0
1690.086130672193,3042.937121390365,0
1718.7027269757818,3042.9179516676813,0
1747.31932344503,3042.898729354143,0
1775.935920100077,3042.879454448819,0
1804.5525169335888,3042.8601269498467,0
1833.169113944692,3042.8407468590885,0
1861.785711132572,3042.821314177476,0
1890.402308500372,3042.8018289040774,0
1919.0189060354023,3042.782291036099,0
1947.635503763042,3042.762700578198,0
1976.252101668157,3042.7430575285107,0
2004.8686997537152,3042.723361885175,0
2033.4852980216383,3042.7036136500537,0
2062.1018964605173,3042.6838128231466,0
2090.7184950917726,3042.6639594044536,0
2119.3350939042284,3042.644053393975,0
2147.9516929009114,3042.624094789848,0
2176.5682920809486,3042.6040835957974,0
2205.184891443583,3042.5840198080987,0
2233.801490981423,3042.563903428614,0
2262.4180907132686,3042.543734457344,0
2291.034690633067,3042.523512894288,0
2319.651290736103,3042.5032387385145,0
2348.2678910254035,3042.4829119909555,0
2376.884491502773,3042.46253265068,0
2405.5010921556386,3042.442100718617,0
2434.1176930093206,3042.4216161947697,0
2462.734294048627,3042.4010790791363,0
2491.350895277923,3042.3804893707857,0
2519.967496695172,3042.359847069718,0
2548.5840982942027,3042.339152177796,0
2577.200700091198,3042.3184046931565,0
2605.8173020788818,3042.2976046167314,0
2634.433904259,3042.276751947589,0
2663.050506630738,3042.255846686661,0
2691.667109194561,3042.234888833016,0
2720.283711939119,3042.2138783875853,0
2748.900314887229,3042.1928153503686,0
2777.516918031557,3042.171699721366,0
2806.1335213672137,3042.1505314996466,0
2834.750124898681,3042.1293106861413,0
2863.3667286238638,3042.108037279919,0
2891.983332536649,3042.0867112819105,0
2920.59993665322,3042.0653326921165,0
2949.216540966241,3042.0439015096053,0
2977.83314547746,3042.0224177353084,0
3006.4497501861188,3042.0008813682944,0
3035.066355082148,3041.9792924094945,0
3063.682960185688,3041.957650858909,0
259.2387861193856,3013.081380032003,0
287.85531771183014,3013.064839746803,0
316.47184946679045,3013.0482468707487,0
345.08838137297425,3013.031601401046,0
373.7049134334084,3013.014903338626,0
402.3214456473943,3012.9981526844203,0
430.9379780139425,3012.981349438429,0
459.5545105258352,3012.964493598789,0
488.17104320175713,3012.9475851673637,0
516.787576035771,3012.930624142289,0
545.4041090229875,3012.913610525429,0
574.020642166608,3012.8965443167835,0
602.6371754684369,3012.8794255144894,0
631.2537089170655,3012.862254120409,0
659.8702425340307,3012.845030132681,0
688.4867763079237,3012.8277535540983,0
717.1033102420042,3012.810424381867,0
745.7198443339439,3012.79304261785,0
774.3363785778638,3012.7756082601845,0
802.9529129898292,3012.7581213116646,0
831.569447562506,3012.740581769496,0
860.1859822976985,3012.722989635542,0
888.8025171945919,3012.7053449079394,0
917.4190522523132,3012.687647588551,0
946.0355874634696,3012.669897676445,0
974.6521228469792,3012.652095171623,0
1003.2686583967296,3012.634240074083,0
1031.8851941079483,3012.616332385689,0
1060.5017299850006,3012.598372102715,0
1089.1182660258492,3012.580359227956,0
1117.7348022243823,3012.5622937604785,0
1146.3513385967815,3012.544175701216,0
1174.9678751357133,3012.526005048305,0
1203.5844118429231,3012.507781803608,0
1232.2009487175965,3012.4895059652627,0
1260.8174857497215,3012.471177536063,0
1289.4340229594964,3012.4527965132147,0
1318.0505603381898,3012.434362899512,0
1346.667097888887,3012.4158766912296,0
1375.2836356068728,3012.397337891161,0
1403.9001734965132,3012.378746498376,0
1432.516711545235,3012.3601025128737,0
1461.1332497783587,3012.341405935585,0
1489.749788180692,3012.322656764649,0
1518.3663267553784,3012.3038550019264,0
1546.9828655041056,3012.285000646487,0
1575.5994044260588,3012.266093697399,0
1604.2159435113426,3012.2471341574565,0
1632.8324827799806,3012.2281220238656,0
1661.449022223358,3012.2090572975576,0
1690.065561843221,3012.189939979464,0
1718.6821016387548,3012.170770068653,0
1747.2986416000058,3012.151547565125,0
1775.9151817470556,3012.13227246888,0
1804.531722072512,3012.1129447799176,0
1833.148262575618,3012.0935644991696,0
1861.7648032554423,3012.074131624773,0
1890.381344115187,3012.054646158591,0
1918.99788514222,3012.035108099692,0
1947.6144263618623,3012.015517447144,0
1976.230967758922,3011.9958742037416,0
2004.8475093364832,3011.976178366691,0
2033.464051096293,3011.9564299378544,0
2062.0805930271163,3011.936628915369,0
2090.6971351503744,3011.9167753001675,0
2119.3136774547747,3011.89686909318,0
2147.9302199434023,3011.876910293475,0
2176.5467626154423,3011.856898901053,0
2205.163305470021,3011.8368349159136,0
2233.7798484997475,3011.8167183380574,0
2262.396391723538,3011.796549167484,0
2291.0129351352807,3011.776327405125,0
2319.6294787302613,3011.7560530491173,0
2348.246022511448,3011.735726101324,0
2376.8625664807623,3011.715346560813,0
2405.4791106255725,3011.6949144266546,0
2434.095654971199,3011.674429701641,0
2462.71219950245,3011.6538923829794,0
2491.3287442236906,3011.6333024716005,0
2519.9452891328256,3011.612659966573,0
2548.561834223743,3011.5919648706918,0
2577.178379512741,3011.571217181161,0
2605.7949249923117,3011.550416899845,0
2634.411470664374,3011.529564025812,0
2663.0280165279983,3011.5086585581303,0
2691.644562583708,3011.487700498663,0
2720.26110882021,3011.466689845547,0
2748.8776552602067,3011.445626601577,0
2777.494201896421,3011.424510763958,0
2806.110748723964,3011.403342332691,0
2834.727295747376,3011.382121309638,0
2863.343842964445,3011.3608476947998,0
2891.960390369117,3011.339521486312,0
2920.576937977574,3011.318142686039,0
2949.1934857824817,3011.2967112911865,0
2977.8100337855867,3011.27522730548,0
3006.426581986132,3011.253690727055,0
3035.0431303739897,3011.2321015549824,0
3063.659678969474,3011.210459791124,0
230.6045675354544,2982.3506942018867,0
259.22104247822426,2982.334206348285,0
287.8375175620895,2982.317665901035,0
316.4539928084705,2982.3010728601366,0
345.0704682060168,2982.2844272274524,0
373.6869437579298,2982.26772900112,0
402.3034194632783,2982.250978181138,0
430.9198953212472,2982.234174767509,0
459.5363713245024,2982.217318762094,0
488.152847491845,2982.2004101639614,0
516.7693238172214,2982.1834489721805,0
545.3858002958586,2982.1664351876825,0
574.0022769308998,2982.149368809536,0
602.618753724033,2982.132249839604,0
631.2352306640823,2982.1150782760237,0
659.85170777241,2982.097854118794,0
688.4681850377237,2982.08057736978,0
717.0846624631085,2982.063248027116,0
745.7011400464689,2982.0458660908043,0
774.3176177817513,2982.028431562707,0
802.9340956850792,2982.0109444400296,0
831.5505737491185,2981.9934047255665,0
860.1670519757317,2981.9758124183863,0
888.7835303639295,2981.9581675175577,0
917.4000089130714,2981.9404700230807,0
946.0164876155904,2981.9227199349552,0
974.6329664904624,2981.904917255044,0
1003.2494455315756,2981.8870619814843,0
1031.8659247340984,2981.869154116139,0
1060.4824041025713,2981.851193657145,0
1089.0988836347824,2981.8331806045026,0
1117.7153633246198,2981.815114958212,0
1146.3318431883818,2981.796996720135,0
1174.9483232186758,2981.77882588841,0
1203.56480341719,2981.7606024648994,0
1232.1812837832258,2981.742326446809,0
1260.7977643067134,2981.7239978369325,0
1289.4142450078507,2981.7056166324764,0
1318.0307258778485,2981.6871828362346,0
1346.647206919908,2981.6686964463443,0
1375.2636881291985,2981.650157462805,0
1403.880169510201,2981.6315658865497,0
1432.4966510502272,2981.6129217175767,0
1461.1131327747134,2981.5942249558866,0
1489.729614668409,2981.5754755996168,0
1518.3460967343417,2981.556673651561,0
1546.9625789743732,2981.537819109857,0
1575.5790613876889,2981.518911975436,0
1604.195543964277,2981.4999522473663,0
1632.8120267242775,2981.48093992658,0
1661.4285096589592,2981.461875013076,0
1690.0449927701266,2981.4427575059235,0
1718.6614760569646,2981.423587406054,0
1747.27795950952,2981.404364713468,0
1775.894443147874,2981.3850894272327,0
1804.5109269646343,2981.3657615482807,0
1833.127410959045,2981.3463810756803,0
1861.7438951301735,2981.326948009432,0
1890.3603794812225,2981.3074623513967,0
1918.97686399956,2981.2879240997136,0
1947.5933487105067,2981.268333254382,0
1976.209833598812,2981.2486898172647,0
2004.8263186676777,2981.228993786499,0
2033.4428039187917,2981.2092451620847,0
2062.05928934092,2981.189443944022,0
2090.6757749554818,2981.1695901341736,0
2119.292260751128,2981.1496837306768,0
2147.908746731002,2981.1297247335315,0
2176.525232894288,2981.1097131446004,0
2205.141719240172,2981.0896489610896,0
2233.7582057612017,2981.069532185793,0
2262.3746924762963,2981.0493628159165,0
2290.9911793792853,2981.0291408542544,0
2319.607666465512,2981.0088662980124,0
2348.224153738003,2980.9885391499847,0
2376.8406411985634,2980.968159407377,0
2405.45712883462,2980.947727072984,0
2434.0736166714923,2980.9272421449423,0
2462.6901046939893,2980.906704623252,0
2491.306592906476,2980.886114509776,0
2519.9230813069157,2980.865471802652,0
2548.539569889079,2980.844776501879,0
2577.156058669265,2980.824028607458,0
2605.7725476401392,2980.803228121251,0
2634.38903680339,2980.7823750413954,0
2663.00552615826,2980.761469367892,0
2691.622015705216,2980.7405111007392,0
2720.2385054329643,2980.719500241801,0
2748.854995364207,2980.6984367892146,0
2777.4714854916674,2980.67732074298,0
2806.087975810457,2980.656152104028,0
2834.7044663250563,2980.6349308723584,0
2863.320957033371,2980.613657046109,0
2891.937447929231,2980.5923306280747,0
2920.553939028934,2980.5709516163915,0
2949.17043032503,2980.54952001106,0
2977.786921819381,2980.5280358139426,0
3006.403413511114,2980.5064990222454,0
3035.019905390276,2980.4849096369,0
3063.63639747689,2980.4632676597685,0
230.5868801929755,2951.6035196315497,0
259.2032986265258,2951.587031614036,0
287.81971720111324,2951.570491003804,0
316.43613593821647,2951.553897799924,0
345.0525548265432,2951.537252002396,0
373.6689738691202,2951.520553611219,0
402.2853930651909,2951.5038026254624,0
430.901812413882,2951.48699904792,0
459.5182319078594,2951.470142875798,0
488.1346515659825,2951.45323411189,0
516.7510713820811,2951.43627275154,0
545.3674913514405,2951.419258799404,0
573.9839114771457,2951.4021922536194,0
602.6003317610594,2951.3850731141865,0
631.2167521917727,2951.367901381105,0
659.8331727908226,2951.3506770543754,0
688.4495935468585,2951.3334001349285,0
717.0660144629655,2951.316070621833,0
745.6824355370481,2951.298688514158,0
774.2988567629945,2951.2812538128346,0
802.9152781570447,2951.263766518794,0
831.5316997118061,2951.246226631105,0
860.1481214290252,2951.2286341497675,0
888.7645433080033,2951.210989074781,0
917.380965347751,2951.1932914070785,0
945.9973875410506,2951.1755411438644,0
974.6138099065864,2951.1577382888645,0
1003.2302324383636,2951.139882840216,0
1031.8466551316087,2951.1219747960567,0
1060.4630779907457,2951.1040141601115,0
1089.0795010136208,2951.086000930518,0
1117.6959241941804,2951.067935107276,0
1146.3123475486063,2951.049816689454,0
1174.9287710695644,2951.031645678915,0
1203.5451947588008,2951.013422074728,0
1232.1616186155006,2950.995145876892,0
1260.7780426296522,2950.976817086339,0
1289.3944668214535,2950.958435700275,0
1318.0108911821153,2950.940001722425,0
1346.627315714839,2950.921515149996,0
1375.2437404147931,2950.9029759839177,0
1403.86016528646,2950.8843842241918,0
1432.47659031715,2950.865739871748,0
1461.0930155323003,2950.847042925656,0
1489.709440916602,2950.828293384984,0
1518.3258664732566,2950.809491250664,0
1546.942292203952,2950.7906365236267,0
1575.5587181078736,2950.771729202941,0
1604.1751441751258,2950.752769287676,0
1632.791570425732,2950.7337567806244,0
1661.4079968510778,2950.714691678062,0
1690.024423452909,2950.6955739827827,0
1718.6408502304112,2950.676403693855,0
1747.2572771735722,2950.6571808112785,0
1775.873704302532,2950.637905335054,0
1804.4901316099567,2950.6185772651806,0
1833.106559094973,2950.599196601659,0
1861.7229867567655,2950.579763344489,0
1890.3394145984205,2950.5602774936706,0
1918.955842607364,2950.540739050135,0
1947.572270808916,2950.5211480110884,0
1976.1886991878853,2950.501504380256,0
2004.805127747357,2950.481808154844,0
2033.421556489135,2950.462059335783,0
2062.03798540181,2950.4422579240054,0
2090.6544145069784,2950.4224039167166,0
2119.270843793289,2950.402497317642,0
2147.8872732637683,2950.3825381230563,0
2176.50370291766,2950.362526336685,0
2205.1201327541494,2950.3424619557336,0
2233.736562765785,2950.3223449820653,0
2262.352992971486,2950.302175413817,0
2290.9694233650807,2950.2819532509893,0
2319.585853941855,2950.261678496376,0
2348.202284704952,2950.2413511481136,0
2376.818715656118,2950.220971205272,0
2405.43514678278,2950.200538668781,0
2434.0515781102586,2950.180053538643,0
2462.668009623303,2950.159515814856,0
2491.284441326396,2950.13892549742,0
2519.9008732173825,2950.118282586336,0
2548.517305290152,2950.097587082535,0
2577.133737560944,2950.076838983223,0
2605.7501700223656,2950.056038292125,0
2634.366602676222,2950.035185005516,0
2662.98303552164,2950.014279127121,0
2691.599468559143,2949.9933206541464,0
2720.215901777497,2949.972309586592,0
2748.832335199288,2949.951245926321,0
2777.448768817296,2949.9301296714693,0
2806.0652026266325,2949.9089608248323,0
2834.681636631838,2949.887739382684,0
2863.2980708306422,2949.8664653487504,0
2891.914505217108,2949.8451387193054,0
2920.5309398073587,2949.823759496212,0
2949.147374594002,2949.802327680401,0
2977.7638095789007,2949.7808432709426,0
3006.380244761181,2949.759306266904,0
3034.996680130833,2949.7377166692168,0
3063.6131157080526,2949.716074477881,0
230.5691926405998,2920.8563440088183,0
259.185554564232,2920.839855829254,0
287.8019166289014,2920.8233150551096,0
316.41827885602834,2920.806721687317,0
345.0346412343788,2920.790075726807,0
373.65100376703776,2920.773377169855,0
402.26736645319033,2920.7566260201856,0
430.8837292919634,2920.7398222759366,0
459.50009227596456,2920.7229659389704,0
488.11645542411134,2920.706057006493,0
516.7328187302337,2920.6890954803675,0
545.349182189675,2920.672081360593,0
573.9655458054622,2920.65501464624,0
602.5819095793995,2920.6378953382373,0
631.1982735001366,2920.6207234356552,0
659.8146375892102,2920.6034989394248,0
688.4310018353281,2920.586221849546,0
717.0473662414588,2920.568892164156,0
745.6637308055651,2920.5515098860487,0
774.2800955215353,2920.534075013362,0
802.8964604056091,2920.5165875470266,0
831.5128254503943,2920.4990474861115,0
860.1291906576953,2920.4814548306167,0
888.7455560266972,2920.463809581473,0
917.3619215564686,2920.446111738682,0
945.9782872397336,2920.4283613022417,0
974.5946530953516,2920.4105582702905,0
1003.2110191171524,2920.392702645622,0
1031.8273853004212,2920.374794426374,0
1060.4437516495236,2920.3568336125463,0
1089.0601181624224,2920.33882020507,0
1117.6764848330058,2920.3207542039454,0
1146.2928516774557,2920.302635608241,0
1174.909218688379,2920.284464418888,0
1203.5255858676392,2920.266240634024,0
1232.1419532143627,2920.247964255512,0
1260.758320718538,2920.229635283351,0
1289.3746884003049,2920.2112537175417,0
1317.9910562509904,2920.192819558084,0
1346.6074242736795,2920.1743328031152,0
1375.2237924636574,2920.155793454498,0
1403.8401608252898,2920.1372015122324,0
1432.4565293459457,2920.118556975387,0
1461.0728980511194,2920.099859843962,0
1489.6892669253866,2920.0811101188883,0
1518.3056359720067,2920.062307799235,0
1546.9220051926677,2920.0434528868645,0
1575.538374586613,2920.024545378983,0
1604.1547441438306,2920.005585277453,0
1632.7711138844024,2919.9865725822747,0
1661.3874837997137,2919.967507291585,0
1690.0038538915103,2919.948389408178,0
1718.620224158978,2919.9292189301923,0
1747.2365945921629,2919.909995857626,0
1775.8529652110883,2919.890720192343,0
1804.4693360084784,2919.8713919315487,0
1833.08570698346,2919.852011077106,0
1861.7020781352185,2919.8325776280835,0
1890.3184494668385,2919.8130915854126,0
1918.9348209656887,2919.793552948162,0
1947.5511926572071,2919.773961717263,0
1976.167564526142,2919.754317891784,0
2004.7839365755208,2919.7346214726567,0
2033.400308807264,2919.7148724589497,0
2062.016681209905,2919.695070851594,0
2090.633053805039,2919.675216648728,0
2119.249426581257,2919.6553098522127,0
2147.8657995417016,2919.635350462049,0
2176.4821726855007,2919.6153384782374,0
2205.0985460118973,2919.5952738989145,0
2233.714919513499,2919.5751567278057,0
2262.3312932091067,2919.554986961186,0
2290.947667092667,2919.534764599055,0
2319.564041159349,2919.514489643276,0
2348.180415412411,2919.4941620947798,0
2376.7967898534844,2919.473781950772,0
2405.4131644699955,2919.453349213116,0
2434.0295392874395,2919.43286388088,0
2462.6459142903914,2919.412325954996,0
2491.262289483391,2919.391735434532,0
2519.8786648642854,2919.37109232042,0
2548.495040426962,2919.3503966107965,0
2577.111416187661,2919.329648308456,0
2605.7277921389905,2919.308847411536,0
2634.3441682827543,2919.287993920967,0
2662.9605446180794,2919.267087834887,0
2691.57692114549,2919.246129155159,0
2720.1932978536934,2919.225117880851,0
2748.809674765391,2919.204054012894,0
2777.4260518733063,2919.18293755129,0
2806.0424291725503,2919.161768494174,0
2834.658806667605,2919.140546843409,0
2863.2751843563165,2919.1192725989968,0
2891.8915622326317,2919.097945759073,0
2920.5079403127893,2919.076566326432,0
2949.1243185892818,2919.055134299211,0
2977.740697064088,2919.0336496774107,0
3006.3570757362177,2919.0121124610305,0
3034.9734545957763,2918.990522651002,0
3063.589833662845,2918.9688802463934,0
230.55150487832725,2890.109167334624,0
259.1678102912847,2890.0926789920777,0
287.7841158453375,2890.076138055884,0
316.4004215619061,2890.059544524178,0
345.01672742964,2890.042898398824,0
373.6330334516824,2890.026199677959,0
402.2493396272184,2890.0094483634457,0
430.8656459553749,2889.992644454353,0
459.48195242881775,2889.9757879497483,0
488.09825906628976,2889.9588788505644,0
516.7145658618538,2889.941917157732,0
545.3308728106203,2889.9249028693885,0
573.9471799157327,2889.9078359873965,0
602.5634871790535,2889.890716509893,0
631.1797945892322,2889.873544438742,0
659.7961021676892,2889.85631977208,0
688.4124099031324,2889.8390425127,0
717.0287177986465,2889.821712656878,0
745.6450258520781,2889.8043302074075,0
774.2613340574317,2889.7868951614946,0
802.877642430889,2889.7694075228646,0
831.4939509650576,2889.751867288724,0
860.1102596616838,2889.734274460934,0
888.7265685200109,2889.716629037633,0
917.3428775391658,2889.6989310206845,0
945.9591867118144,2889.6811804082245,0
974.5754960566992,2889.6633772011846,0
1003.1918055678834,2889.6455214004964,0
1031.8081152404775,2889.627613004297,0
1060.4244250789634,2889.609652014449,0
1089.0407350811874,2889.5916384290904,0
1117.657045241096,2889.573572249152,0
1146.273355574871,2889.555453473702,0
1174.889666075178,2889.5372821055357,0
1203.5059767437633,2889.5190581418574,0
1232.122287579812,2889.5007815836,0
1260.7385985733126,2889.4824524307624,0
1289.3549097444047,2889.464070683345,0
1317.9712210844154,2889.4456363413483,0
1346.5875325964298,2889.427149404772,0
1375.203844275733,2889.408609873615,0
1403.8201561266906,2889.390017747879,0
1432.4364681366717,2889.371373027563,0
1461.0527803311124,2889.352675711736,0
1489.669092694763,2889.3339258022606,0
1518.2854052306502,2889.315123297274,0
1546.9017179406949,2889.296268198639,0
1575.5180308239069,2889.277360504493,0
1604.1343438704498,2889.258400215768,0
1632.7506571003469,2889.239387332462,0
1661.3669705049251,2889.2203218545765,0
1689.9832840860472,2889.2012037821114,0
1718.5995978427818,2889.182033115998,0
1747.2159117652336,2889.1628098543733,0
1775.8322258734845,2889.1435339972377,0
1804.4485401601412,2889.1242055464536,0
1833.0648546244483,2889.1048245001584,0
1861.6811692654735,2889.085390860215,0
1890.2974840863608,2889.0659046256915,0
1918.9137990745369,2889.046365795657,0
1947.5301142553217,2889.026774371043,0
1976.146429613524,2889.00713035278,0
2004.762745152228,2888.9874337390065,0
2033.37906087318,2888.967684530653,0
2061.995376765146,2888.947882728651,0
2090.6116928495467,2888.928028330207,0
2119.2280091150315,2888.908121338114,0
2147.8443255647435,2888.8881617505103,0
2176.4606421978096,2888.868149569258,0
2205.076959013473,2888.848084792495,0
2233.693276004342,2888.827967422083,0
2262.3095931892167,2888.80779745616,0
2290.925910561986,2888.7875748947263,0
2319.5422281179926,2888.767299739644,0
2348.158545860264,2888.746971990913,0
2376.7748637906043,2888.72659164574,0
2405.3911818963825,2888.7061587069184,0
2434.0075002030358,2888.6856731725857,0
2462.623818695254,2888.6651350446045,0
2491.240137377521,2888.644544320181,0
2519.856456247624,2888.623901002109,0
2548.472775299568,2888.6032050903887,0
2577.089094549476,2888.582456582226,0
2605.7054139900138,2888.561655480414,0
2634.3217336229864,2888.540801784024,0
2662.9380534475786,2888.5198954921216,0
2691.554373464256,2888.49893660564,0
2720.1706936616683,2888.477925124578,0
2748.7870140625746,2888.456861048937,0
2777.403334659699,2888.435744378716,0
2806.019655448152,2888.414575112984,0
2834.635976432415,2888.393353253603,0
2863.2522976103937,2888.3720787987118,0
2891.8686189759173,2888.35075174924,0
2920.484940545226,2888.32937210612,0
2949.101262310985,2888.3079398665577,0
2977.717584274942,2888.286455032416,0
3006.333906436281,2888.264917604625,0
3034.950228785048,2888.243327581324,0
3063.566551341268,2888.221684962511,0
201.9175681567285,2859.3784255310893,0
230.53381690609967,2859.361989621073,0
259.1500658078003,2859.3455011174083,0
287.76631485059625,2859.32896001637,0
316.3825640558498,2859.312366321683,0
344.99881341232685,2859.2957200324163,0
373.6150629231124,2859.2790211476386,0
402.2313125873334,2859.2622696664184,0
430.8475624041748,2859.24546559155,0
459.4638123663026,2859.2286089211702,0
488.08006249251775,2859.211699656211,0
516.6963127767667,2859.1947377957404,0
545.3125632142765,2859.177723339759,0
573.928813808132,2859.160656290129,0
602.5450645601377,2859.1435366440564,0
631.1613154590013,2859.126364402473,0
659.7775665261433,2859.109139567241,0
688.3938177502714,2859.0918621355668,0
717.0100691344705,2859.0745321093127,0
745.6263206766453,2859.057149487548,0
774.2425723706838,2859.0397142712027,0
802.858824232826,2859.022226460278,0
831.4750762556214,2859.0046860538423,0
860.0913284409908,2858.9870930518955,0
888.7075807880028,2858.9694474544376,0
917.3238332958426,2858.9517492633317,0
945.940085957176,2858.9339984757826,0
974.556338790746,2858.916195092723,0
1003.1725917905568,2858.8983391160145,0
1031.788844951894,2858.8804305437952,0
1060.4050982790068,2858.862469375133,0
1089.0213517699158,2858.844455612824,0
1117.637605418509,2858.826389255002,0
1146.2538592409692,2858.80827030167,0
1174.870113229903,2858.790098754689,0
1203.4863673871732,2858.771874610334,0
1232.1026217118488,2858.753597872332,0
1260.7188761940342,2858.7352685388178,0
1289.335130853753,2858.7168866097927,0
1317.9513856824487,2858.698452086188,0
1346.567640683148,2858.679964968004,0
1375.183895851078,2858.6614252533764,0
1403.8001511906623,2858.6428329441696,0
1432.416406689328,2858.624188039452,0
1461.032662372396,2858.6054905401543,0
1489.6489182246733,2858.5867404453456,0
1518.265174249245,2858.567937755026,0
1546.8814304478583,2858.549082469195,0
1575.4976868197557,2858.530174590647,0
1604.1139433549251,2858.5112141147256,0
1632.730200073449,2858.492201044224,0
1661.346456966712,2858.473135378212,0
1689.9627140364028,2858.4540171176195,0
1718.5789712818223,2858.434846261516,0
1747.1952286929009,2858.415622809902,0
1775.81148628972,2858.396346763708,0
1804.427744065062,2858.3770181220025,0
1833.0440020179376,2858.357636885717,0
1861.6602601475895,2858.338203053921,0
1890.2765184571035,2858.3187166266143,0
1918.892776933906,2858.299177603796,0
1947.509035603318,2858.279585987329,0
1976.1252944500884,2858.2599417744204,0
